instant_x,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp_x,atemp_x,hum_x,windspeed_x,casual_x,registered_x,cnt_x,instant_y,hr,temp_y,atemp_y,hum_y,windspeed_y,casual_y,registered_y,cnt_y
352,2011-12-18,4,0,12,0,0,0,1,0.238333,0.245579,0.58625,0.169779,220,2211,2431,8331,18,0.28,0.2727,0.45,0.194,15,123,138
352,2011-12-18,4,0,12,0,0,0,1,0.238333,0.245579,0.58625,0.169779,220,2211,2431,8332,19,0.26,0.2727,0.52,0.1343,5,130,135
352,2011-12-18,4,0,12,0,0,0,1,0.238333,0.245579,0.58625,0.169779,220,2211,2431,8333,20,0.24,0.2576,0.6,0.1045,10,94,104
352,2011-12-18,4,0,12,0,0,0,1,0.238333,0.245579,0.58625,0.169779,220,2211,2431,8334,21,0.22,0.2727,0.64,0.0,9,80,89
352,2011-12-18,4,0,12,0,0,0,1,0.238333,0.245579,0.58625,0.169779,220,2211,2431,8335,22,0.22,0.2273,0.75,0.194,2,47,49
352,2011-12-18,4,0,12,0,0,0,1,0.238333,0.245579,0.58625,0.169779,220,2211,2431,8336,23,0.2,0.2273,0.75,0.1045,6,31,37
353,2011-12-19,4,0,12,0,1,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,8337,0,0.2,0.2273,0.75,0.0896,3,14,17
353,2011-12-19,4,0,12,0,1,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,8338,1,0.18,0.2121,0.8,0.0896,3,8,11
353,2011-12-19,4,0,12,0,1,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,8339,2,0.18,0.2121,0.8,0.0896,0,3,3
353,2011-12-19,4,0,12,0,1,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,8340,3,0.16,0.197,0.86,0.0896,0,3,3
353,2011-12-19,4,0,12,0,1,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,8341,4,0.16,0.1818,0.86,0.1343,0,4,4
353,2011-12-19,4,0,12,0,1,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,8342,5,0.14,0.1667,0.93,0.1045,0,21,21
353,2011-12-19,4,0,12,0,1,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,8343,6,0.16,0.1818,0.86,0.1045,0,68,68
353,2011-12-19,4,0,12,0,1,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,8344,7,0.18,0.2121,0.74,0.1045,4,187,191
353,2011-12-19,4,0,12,0,1,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,8345,8,0.2,0.197,0.75,0.194,8,389,397
353,2011-12-19,4,0,12,0,1,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,8346,9,0.22,0.2121,0.69,0.2239,17,166,183
353,2011-12-19,4,0,12,0,1,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,8347,10,0.24,0.2273,0.67,0.194,12,96,108
353,2011-12-19,4,0,12,0,1,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,8348,11,0.26,0.2424,0.65,0.2537,22,105,127
353,2011-12-19,4,0,12,0,1,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,8349,12,0.3,0.2727,0.61,0.3284,13,128,141
353,2011-12-19,4,0,12,0,1,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,8350,13,0.34,0.303,0.49,0.3284,15,127,142
353,2011-12-19,4,0,12,0,1,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,8351,14,0.36,0.3485,0.46,0.2239,30,107,137
353,2011-12-19,4,0,12,0,1,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,8352,15,0.38,0.3939,0.46,0.1642,24,135,159
353,2011-12-19,4,0,12,0,1,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,8353,16,0.4,0.4091,0.4,0.2537,19,189,208
353,2011-12-19,4,0,12,0,1,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,8354,17,0.38,0.3939,0.46,0.194,16,362,378
353,2011-12-19,4,0,12,0,1,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,8355,18,0.36,0.3485,0.5,0.194,11,343,354
353,2011-12-19,4,0,12,0,1,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,8357,20,0.4,0.4091,0.4,0.1642,9,197,206
353,2011-12-19,4,0,12,0,1,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,8360,23,0.36,0.3485,0.53,0.1642,10,50,60
354,2011-12-20,4,0,12,0,2,1,2,0.385833,0.396454,0.595417,0.0615708,216,3534,3750,8363,2,0.34,0.3636,0.61,0.0,1,10,11
354,2011-12-20,4,0,12,0,2,1,2,0.385833,0.396454,0.595417,0.0615708,216,3534,3750,8364,3,0.34,0.3636,0.61,0.0,1,1,2
354,2011-12-20,4,0,12,0,2,1,2,0.385833,0.396454,0.595417,0.0615708,216,3534,3750,8365,4,0.36,0.3636,0.53,0.1045,0,4,4
354,2011-12-20,4,0,12,0,2,1,2,0.385833,0.396454,0.595417,0.0615708,216,3534,3750,8366,5,0.36,0.3788,0.57,0.0,0,15,15
354,2011-12-20,4,0,12,0,2,1,2,0.385833,0.396454,0.595417,0.0615708,216,3534,3750,8367,6,0.36,0.3788,0.57,0.0,1,71,72
354,2011-12-20,4,0,12,0,2,1,2,0.385833,0.396454,0.595417,0.0615708,216,3534,3750,8368,7,0.36,0.3788,0.62,0.0,7,261,268
354,2011-12-20,4,0,12,0,2,1,2,0.385833,0.396454,0.595417,0.0615708,216,3534,3750,8369,8,0.42,0.4242,0.54,0.0896,10,422,432
354,2011-12-20,4,0,12,0,2,1,2,0.385833,0.396454,0.595417,0.0615708,216,3534,3750,8370,9,0.36,0.3788,0.66,0.0,14,245,259
354,2011-12-20,4,0,12,0,2,1,2,0.385833,0.396454,0.595417,0.0615708,216,3534,3750,8371,10,0.42,0.4242,0.58,0.194,20,109,129
354,2011-12-20,4,0,12,0,2,1,2,0.385833,0.396454,0.595417,0.0615708,216,3534,3750,8372,11,0.4,0.4091,0.62,0.1642,13,116,129
354,2011-12-20,4,0,12,0,2,1,2,0.385833,0.396454,0.595417,0.0615708,216,3534,3750,8373,12,0.44,0.4394,0.54,0.1343,16,159,175
354,2011-12-20,4,0,12,0,2,1,2,0.385833,0.396454,0.595417,0.0615708,216,3534,3750,8374,13,0.44,0.4394,0.54,0.1343,18,163,181
354,2011-12-20,4,0,12,0,2,1,2,0.385833,0.396454,0.595417,0.0615708,216,3534,3750,8375,14,0.44,0.4394,0.58,0.1045,11,127,138
354,2011-12-20,4,0,12,0,2,1,2,0.385833,0.396454,0.595417,0.0615708,216,3534,3750,8376,15,0.44,0.4394,0.54,0.0,15,139,154
354,2011-12-20,4,0,12,0,2,1,2,0.385833,0.396454,0.595417,0.0615708,216,3534,3750,8383,22,0.36,0.3788,0.66,0.0,3,104,107
354,2011-12-20,4,0,12,0,2,1,2,0.385833,0.396454,0.595417,0.0615708,216,3534,3750,8384,23,0.38,0.3939,0.62,0.0,13,40,53
355,2011-12-21,1,0,12,0,3,1,2,0.428333,0.428017,0.858333,0.2214,107,2553,2660,8385,0,0.34,0.3333,0.71,0.1343,7,18,25
355,2011-12-21,1,0,12,0,3,1,2,0.428333,0.428017,0.858333,0.2214,107,2553,2660,8386,1,0.36,0.3636,0.66,0.1045,1,10,11
355,2011-12-21,1,0,12,0,3,1,2,0.428333,0.428017,0.858333,0.2214,107,2553,2660,8387,2,0.36,0.3788,0.71,0.0,0,4,4
355,2011-12-21,1,0,12,0,3,1,2,0.428333,0.428017,0.858333,0.2214,107,2553,2660,8388,3,0.36,0.3788,0.71,0.0,0,2,2
355,2011-12-21,1,0,12,0,3,1,2,0.428333,0.428017,0.858333,0.2214,107,2553,2660,8389,4,0.36,0.3788,0.71,0.0,0,2,2
355,2011-12-21,1,0,12,0,3,1,2,0.428333,0.428017,0.858333,0.2214,107,2553,2660,8390,5,0.38,0.3939,0.82,0.1045,0,28,28
355,2011-12-21,1,0,12,0,3,1,2,0.428333,0.428017,0.858333,0.2214,107,2553,2660,8391,6,0.36,0.3788,0.87,0.0,1,75,76
355,2011-12-21,1,0,12,0,3,1,2,0.428333,0.428017,0.858333,0.2214,107,2553,2660,8392,7,0.36,0.3636,0.87,0.1045,5,224,229
355,2011-12-21,1,0,12,0,3,1,2,0.428333,0.428017,0.858333,0.2214,107,2553,2660,8394,9,0.4,0.4091,0.87,0.2239,14,220,234
355,2011-12-21,1,0,12,0,3,1,2,0.428333,0.428017,0.858333,0.2214,107,2553,2660,8395,10,0.48,0.4697,0.82,0.4179,6,83,89
355,2011-12-21,1,0,12,0,3,1,2,0.428333,0.428017,0.858333,0.2214,107,2553,2660,8396,11,0.48,0.4697,0.82,0.4179,3,53,56
355,2011-12-21,1,0,12,0,3,1,2,0.428333,0.428017,0.858333,0.2214,107,2553,2660,8399,14,0.48,0.4697,0.88,0.3582,11,40,51
355,2011-12-21,1,0,12,0,3,1,2,0.428333,0.428017,0.858333,0.2214,107,2553,2660,8400,15,0.48,0.4697,0.88,0.3881,4,57,61
355,2011-12-21,1,0,12,0,3,1,2,0.428333,0.428017,0.858333,0.2214,107,2553,2660,8403,18,0.44,0.4394,1.0,0.2985,2,278,280
355,2011-12-21,1,0,12,0,3,1,2,0.428333,0.428017,0.858333,0.2214,107,2553,2660,8404,19,0.5,0.4848,0.94,0.3284,9,200,209
355,2011-12-21,1,0,12,0,3,1,2,0.428333,0.428017,0.858333,0.2214,107,2553,2660,8405,20,0.5,0.4848,0.94,0.3582,5,162,167
356,2011-12-22,1,0,12,0,4,1,2,0.423333,0.426121,0.7575,0.047275,227,2841,3068,8409,0,0.5,0.4848,0.82,0.1045,3,24,27
356,2011-12-22,1,0,12,0,4,1,2,0.423333,0.426121,0.7575,0.047275,227,2841,3068,8417,8,0.36,0.3788,0.87,0.0,10,333,343
356,2011-12-22,1,0,12,0,4,1,2,0.423333,0.426121,0.7575,0.047275,227,2841,3068,8418,9,0.38,0.3939,0.87,0.0896,10,218,228
356,2011-12-22,1,0,12,0,4,1,2,0.423333,0.426121,0.7575,0.047275,227,2841,3068,8419,10,0.4,0.4091,0.82,0.0896,13,128,141
356,2011-12-22,1,0,12,0,4,1,2,0.423333,0.426121,0.7575,0.047275,227,2841,3068,8420,11,0.44,0.4394,0.77,0.0,10,135,145
356,2011-12-22,1,0,12,0,4,1,2,0.423333,0.426121,0.7575,0.047275,227,2841,3068,8421,12,0.48,0.4697,0.55,0.0,22,180,202
356,2011-12-22,1,0,12,0,4,1,2,0.423333,0.426121,0.7575,0.047275,227,2841,3068,8422,13,0.46,0.4545,0.63,0.0,21,167,188
356,2011-12-22,1,0,12,0,4,1,2,0.423333,0.426121,0.7575,0.047275,227,2841,3068,8423,14,0.46,0.4545,0.63,0.0,23,136,159
356,2011-12-22,1,0,12,0,4,1,2,0.423333,0.426121,0.7575,0.047275,227,2841,3068,8424,15,0.48,0.4697,0.59,0.0,28,186,214
356,2011-12-22,1,0,12,0,4,1,2,0.423333,0.426121,0.7575,0.047275,227,2841,3068,8425,16,0.46,0.4545,0.63,0.0,30,226,256
356,2011-12-22,1,0,12,0,4,1,2,0.423333,0.426121,0.7575,0.047275,227,2841,3068,8426,17,0.44,0.4394,0.67,0.1642,24,332,356
356,2011-12-22,1,0,12,0,4,1,2,0.423333,0.426121,0.7575,0.047275,227,2841,3068,8427,18,0.44,0.4394,0.62,0.0896,11,277,288
356,2011-12-22,1,0,12,0,4,1,2,0.423333,0.426121,0.7575,0.047275,227,2841,3068,8428,19,0.44,0.4394,0.62,0.0,12,130,142
357,2011-12-23,1,0,12,0,5,1,1,0.373333,0.377513,0.68625,0.274246,163,2046,2209,8438,5,0.36,0.3485,0.93,0.194,0,8,8
357,2011-12-23,1,0,12,0,5,1,1,0.373333,0.377513,0.68625,0.274246,163,2046,2209,8439,6,0.38,0.3939,0.82,0.2537,0,40,40
357,2011-12-23,1,0,12,0,5,1,1,0.373333,0.377513,0.68625,0.274246,163,2046,2209,8440,7,0.38,0.3939,0.82,0.2239,4,88,92
357,2011-12-23,1,0,12,0,5,1,1,0.373333,0.377513,0.68625,0.274246,163,2046,2209,8441,8,0.4,0.4091,0.76,0.2537,9,173,182
357,2011-12-23,1,0,12,0,5,1,1,0.373333,0.377513,0.68625,0.274246,163,2046,2209,8442,9,0.4,0.4091,0.66,0.2985,4,152,156
357,2011-12-23,1,0,12,0,5,1,1,0.373333,0.377513,0.68625,0.274246,163,2046,2209,8443,10,0.4,0.4091,0.62,0.3582,8,96,104
357,2011-12-23,1,0,12,0,5,1,1,0.373333,0.377513,0.68625,0.274246,163,2046,2209,8444,11,0.4,0.4091,0.58,0.4478,26,148,174
357,2011-12-23,1,0,12,0,5,1,1,0.373333,0.377513,0.68625,0.274246,163,2046,2209,8445,12,0.4,0.4091,0.54,0.5224,14,156,170
357,2011-12-23,1,0,12,0,5,1,1,0.373333,0.377513,0.68625,0.274246,163,2046,2209,8446,13,0.4,0.4091,0.5,0.4627,17,177,194
357,2011-12-23,1,0,12,0,5,1,1,0.373333,0.377513,0.68625,0.274246,163,2046,2209,8447,14,0.4,0.4091,0.54,0.4179,23,177,200
357,2011-12-23,1,0,12,0,5,1,1,0.373333,0.377513,0.68625,0.274246,163,2046,2209,8448,15,0.38,0.3939,0.54,0.3582,12,191,203
357,2011-12-23,1,0,12,0,5,1,1,0.373333,0.377513,0.68625,0.274246,163,2046,2209,8449,16,0.38,0.3939,0.5,0.2985,15,166,181
357,2011-12-23,1,0,12,0,5,1,1,0.373333,0.377513,0.68625,0.274246,163,2046,2209,8450,17,0.36,0.3485,0.53,0.2239,11,129,140
357,2011-12-23,1,0,12,0,5,1,1,0.373333,0.377513,0.68625,0.274246,163,2046,2209,8451,18,0.36,0.3333,0.5,0.2537,4,91,95
357,2011-12-23,1,0,12,0,5,1,1,0.373333,0.377513,0.68625,0.274246,163,2046,2209,8452,19,0.34,0.3333,0.53,0.194,1,75,76
357,2011-12-23,1,0,12,0,5,1,1,0.373333,0.377513,0.68625,0.274246,163,2046,2209,8453,20,0.32,0.303,0.61,0.3284,3,47,50
357,2011-12-23,1,0,12,0,5,1,1,0.373333,0.377513,0.68625,0.274246,163,2046,2209,8454,21,0.32,0.303,0.61,0.2239,0,32,32
357,2011-12-23,1,0,12,0,5,1,1,0.373333,0.377513,0.68625,0.274246,163,2046,2209,8455,22,0.32,0.3182,0.66,0.194,4,43,47
357,2011-12-23,1,0,12,0,5,1,1,0.373333,0.377513,0.68625,0.274246,163,2046,2209,8456,23,0.32,0.3333,0.66,0.1343,4,21,25
358,2011-12-24,1,0,12,0,6,0,1,0.3025,0.299242,0.5425,0.190304,155,856,1011,8464,7,0.3,0.2727,0.7,0.3582,0,10,10
358,2011-12-24,1,0,12,0,6,0,1,0.3025,0.299242,0.5425,0.190304,155,856,1011,8465,8,0.28,0.2727,0.7,0.194,0,27,27
358,2011-12-24,1,0,12,0,6,0,1,0.3025,0.299242,0.5425,0.190304,155,856,1011,8466,9,0.3,0.2727,0.45,0.4179,3,53,56
358,2011-12-24,1,0,12,0,6,0,1,0.3025,0.299242,0.5425,0.190304,155,856,1011,8467,10,0.3,0.2576,0.42,0.4925,4,52,56
358,2011-12-24,1,0,12,0,6,0,1,0.3025,0.299242,0.5425,0.190304,155,856,1011,8468,11,0.32,0.2879,0.39,0.3582,9,62,71
358,2011-12-24,1,0,12,0,6,0,1,0.3025,0.299242,0.5425,0.190304,155,856,1011,8469,12,0.34,0.3182,0.39,0.2836,15,79,94
358,2011-12-24,1,0,12,0,6,0,1,0.3025,0.299242,0.5425,0.190304,155,856,1011,8470,13,0.34,0.303,0.39,0.2985,24,97,121
358,2011-12-24,1,0,12,0,6,0,1,0.3025,0.299242,0.5425,0.190304,155,856,1011,8471,14,0.34,0.303,0.39,0.2985,15,70,85
358,2011-12-24,1,0,12,0,6,0,1,0.3025,0.299242,0.5425,0.190304,155,856,1011,8472,15,0.32,0.303,0.39,0.2239,15,82,97
358,2011-12-24,1,0,12,0,6,0,1,0.3025,0.299242,0.5425,0.190304,155,856,1011,8473,16,0.32,0.3182,0.42,0.194,25,74,99
358,2011-12-24,1,0,12,0,6,0,1,0.3025,0.299242,0.5425,0.190304,155,856,1011,8474,17,0.28,0.2879,0.45,0.1343,15,53,68
358,2011-12-24,1,0,12,0,6,0,1,0.3025,0.299242,0.5425,0.190304,155,856,1011,8475,18,0.3,0.3182,0.42,0.0896,2,33,35
358,2011-12-24,1,0,12,0,6,0,1,0.3025,0.299242,0.5425,0.190304,155,856,1011,8476,19,0.3,0.3182,0.52,0.0896,1,24,25
358,2011-12-24,1,0,12,0,6,0,1,0.3025,0.299242,0.5425,0.190304,155,856,1011,8477,20,0.26,0.2727,0.56,0.1343,5,19,24
358,2011-12-24,1,0,12,0,6,0,1,0.3025,0.299242,0.5425,0.190304,155,856,1011,8478,21,0.26,0.2576,0.56,0.1642,4,15,19
358,2011-12-24,1,0,12,0,6,0,1,0.3025,0.299242,0.5425,0.190304,155,856,1011,8479,22,0.24,0.2879,0.52,0.0,8,12,20
358,2011-12-24,1,0,12,0,6,0,1,0.3025,0.299242,0.5425,0.190304,155,856,1011,8480,23,0.24,0.2576,0.56,0.0,1,16,17
359,2011-12-25,1,0,12,0,0,0,1,0.274783,0.279961,0.681304,0.155091,303,451,754,8481,0,0.24,0.2273,0.6,0.194,2,4,6
359,2011-12-25,1,0,12,0,0,0,1,0.274783,0.279961,0.681304,0.155091,303,451,754,8482,1,0.22,0.2273,0.69,0.1343,2,2,4
359,2011-12-25,1,0,12,0,0,0,1,0.274783,0.279961,0.681304,0.155091,303,451,754,8483,2,0.22,0.2576,0.75,0.0896,0,2,2
359,2011-12-25,1,0,12,0,0,0,1,0.274783,0.279961,0.681304,0.155091,303,451,754,8484,3,0.22,0.2727,0.72,0.0,1,3,4
359,2011-12-25,1,0,12,0,0,0,1,0.274783,0.279961,0.681304,0.155091,303,451,754,8485,5,0.2,0.2273,0.75,0.1045,0,1,1
359,2011-12-25,1,0,12,0,0,0,1,0.274783,0.279961,0.681304,0.155091,303,451,754,8486,6,0.2,0.2273,0.75,0.1045,0,1,1
359,2011-12-25,1,0,12,0,0,0,1,0.274783,0.279961,0.681304,0.155091,303,451,754,8487,7,0.22,0.2424,0.8,0.1045,0,4,4
359,2011-12-25,1,0,12,0,0,0,1,0.274783,0.279961,0.681304,0.155091,303,451,754,8488,8,0.2,0.2121,0.8,0.1642,1,4,5
359,2011-12-25,1,0,12,0,0,0,1,0.274783,0.279961,0.681304,0.155091,303,451,754,8489,9,0.24,0.2424,0.87,0.1642,3,20,23
359,2011-12-25,1,0,12,0,0,0,1,0.274783,0.279961,0.681304,0.155091,303,451,754,8490,10,0.26,0.2424,0.81,0.2537,31,12,43
359,2011-12-25,1,0,12,0,0,0,1,0.274783,0.279961,0.681304,0.155091,303,451,754,8491,11,0.3,0.303,0.7,0.1642,43,42,85
359,2011-12-25,1,0,12,0,0,0,1,0.274783,0.279961,0.681304,0.155091,303,451,754,8492,12,0.3,0.2727,0.75,0.2985,25,41,66
359,2011-12-25,1,0,12,0,0,0,1,0.274783,0.279961,0.681304,0.155091,303,451,754,8493,13,0.32,0.303,0.7,0.2537,40,39,79
359,2011-12-25,1,0,12,0,0,0,1,0.274783,0.279961,0.681304,0.155091,303,451,754,8494,14,0.34,0.3182,0.61,0.2537,41,45,86
359,2011-12-25,1,0,12,0,0,0,1,0.274783,0.279961,0.681304,0.155091,303,451,754,8495,15,0.34,0.3333,0.61,0.194,43,48,91
359,2011-12-25,1,0,12,0,0,0,1,0.274783,0.279961,0.681304,0.155091,303,451,754,8496,16,0.36,0.3636,0.57,0.1045,35,51,86
359,2011-12-25,1,0,12,0,0,0,1,0.274783,0.279961,0.681304,0.155091,303,451,754,8497,17,0.34,0.3333,0.61,0.1343,11,33,44
359,2011-12-25,1,0,12,0,0,0,1,0.274783,0.279961,0.681304,0.155091,303,451,754,8498,18,0.32,0.3182,0.7,0.194,7,23,30
359,2011-12-25,1,0,12,0,0,0,1,0.274783,0.279961,0.681304,0.155091,303,451,754,8499,19,0.32,0.3333,0.57,0.1343,2,14,16
359,2011-12-25,1,0,12,0,0,0,1,0.274783,0.279961,0.681304,0.155091,303,451,754,8500,20,0.32,0.3333,0.49,0.0896,8,18,26
359,2011-12-25,1,0,12,0,0,0,1,0.274783,0.279961,0.681304,0.155091,303,451,754,8501,21,0.3,0.303,0.56,0.1343,4,15,19
359,2011-12-25,1,0,12,0,0,0,1,0.274783,0.279961,0.681304,0.155091,303,451,754,8502,22,0.28,0.2727,0.61,0.1642,2,15,17
359,2011-12-25,1,0,12,0,0,0,1,0.274783,0.279961,0.681304,0.155091,303,451,754,8503,23,0.26,0.2727,0.65,0.1343,2,14,16
360,2011-12-26,1,0,12,1,1,0,1,0.321739,0.315535,0.506957,0.239465,430,887,1317,8504,0,0.22,0.2273,0.75,0.1642,5,6,11
360,2011-12-26,1,0,12,1,1,0,1,0.321739,0.315535,0.506957,0.239465,430,887,1317,8505,1,0.28,0.2727,0.56,0.194,3,7,10
360,2011-12-26,1,0,12,1,1,0,1,0.321739,0.315535,0.506957,0.239465,430,887,1317,8506,2,0.34,0.3182,0.46,0.2239,2,5,7
360,2011-12-26,1,0,12,1,1,0,1,0.321739,0.315535,0.506957,0.239465,430,887,1317,8507,4,0.34,0.303,0.46,0.2985,0,2,2
360,2011-12-26,1,0,12,1,1,0,1,0.321739,0.315535,0.506957,0.239465,430,887,1317,8508,5,0.34,0.303,0.42,0.3881,0,4,4
360,2011-12-26,1,0,12,1,1,0,1,0.321739,0.315535,0.506957,0.239465,430,887,1317,8509,6,0.32,0.303,0.45,0.2836,0,4,4
360,2011-12-26,1,0,12,1,1,0,1,0.321739,0.315535,0.506957,0.239465,430,887,1317,8510,7,0.32,0.3182,0.45,0.194,2,17,19
360,2011-12-26,1,0,12,1,1,0,1,0.321739,0.315535,0.506957,0.239465,430,887,1317,8511,8,0.32,0.3333,0.45,0.1343,5,13,18
360,2011-12-26,1,0,12,1,1,0,1,0.321739,0.315535,0.506957,0.239465,430,887,1317,8512,9,0.34,0.303,0.46,0.2985,24,38,62
360,2011-12-26,1,0,12,1,1,0,1,0.321739,0.315535,0.506957,0.239465,430,887,1317,8513,10,0.34,0.2879,0.42,0.5224,31,39,70
360,2011-12-26,1,0,12,1,1,0,1,0.321739,0.315535,0.506957,0.239465,430,887,1317,8514,11,0.34,0.2879,0.46,0.5821,40,51,91
360,2011-12-26,1,0,12,1,1,0,1,0.321739,0.315535,0.506957,0.239465,430,887,1317,8515,12,0.36,0.3182,0.43,0.4627,34,66,100
360,2011-12-26,1,0,12,1,1,0,1,0.321739,0.315535,0.506957,0.239465,430,887,1317,8516,13,0.38,0.3939,0.4,0.2985,57,83,140
360,2011-12-26,1,0,12,1,1,0,1,0.321739,0.315535,0.506957,0.239465,430,887,1317,8517,14,0.38,0.3939,0.4,0.3284,73,80,153
360,2011-12-26,1,0,12,1,1,0,1,0.321739,0.315535,0.506957,0.239465,430,887,1317,8518,15,0.38,0.3939,0.4,0.2537,26,105,131
360,2011-12-26,1,0,12,1,1,0,1,0.321739,0.315535,0.506957,0.239465,430,887,1317,8519,16,0.36,0.3333,0.43,0.2836,28,69,97
360,2011-12-26,1,0,12,1,1,0,1,0.321739,0.315535,0.506957,0.239465,430,887,1317,8520,17,0.34,0.3182,0.46,0.2239,30,67,97
360,2011-12-26,1,0,12,1,1,0,1,0.321739,0.315535,0.506957,0.239465,430,887,1317,8521,18,0.32,0.3333,0.49,0.0896,21,54,75
360,2011-12-26,1,0,12,1,1,0,1,0.321739,0.315535,0.506957,0.239465,430,887,1317,8522,19,0.3,0.3182,0.65,0.0896,16,49,65
360,2011-12-26,1,0,12,1,1,0,1,0.321739,0.315535,0.506957,0.239465,430,887,1317,8523,20,0.3,0.3182,0.56,0.0896,14,42,56
360,2011-12-26,1,0,12,1,1,0,1,0.321739,0.315535,0.506957,0.239465,430,887,1317,8524,21,0.26,0.303,0.7,0.0,10,39,49
360,2011-12-26,1,0,12,1,1,0,1,0.321739,0.315535,0.506957,0.239465,430,887,1317,8525,22,0.26,0.303,0.7,0.0,5,22,27
360,2011-12-26,1,0,12,1,1,0,1,0.321739,0.315535,0.506957,0.239465,430,887,1317,8526,23,0.26,0.2727,0.7,0.1045,4,25,29
361,2011-12-27,1,0,12,0,2,1,2,0.325,0.327633,0.7625,0.18845,103,1059,1162,8530,3,0.3,0.2879,0.61,0.2239,0,3,3
361,2011-12-27,1,0,12,0,2,1,2,0.325,0.327633,0.7625,0.18845,103,1059,1162,8531,4,0.3,0.2879,0.65,0.2239,0,3,3
361,2011-12-27,1,0,12,0,2,1,2,0.325,0.327633,0.7625,0.18845,103,1059,1162,8532,5,0.3,0.2727,0.64,0.2836,0,8,8
361,2011-12-27,1,0,12,0,2,1,2,0.325,0.327633,0.7625,0.18845,103,1059,1162,8533,6,0.3,0.2727,0.61,0.2985,0,35,35
361,2011-12-27,1,0,12,0,2,1,2,0.325,0.327633,0.7625,0.18845,103,1059,1162,8534,7,0.3,0.2879,0.65,0.2836,1,79,80
361,2011-12-27,1,0,12,0,2,1,2,0.325,0.327633,0.7625,0.18845,103,1059,1162,8535,8,0.3,0.303,0.65,0.1642,9,155,164
361,2011-12-27,1,0,12,0,2,1,2,0.325,0.327633,0.7625,0.18845,103,1059,1162,8537,10,0.32,0.3333,0.66,0.0896,13,47,60
362,2011-12-28,1,0,12,0,3,1,1,0.29913,0.279974,0.503913,0.293961,255,2047,2302,8551,0,0.32,0.3182,0.87,0.1642,0,10,10
362,2011-12-28,1,0,12,0,3,1,1,0.29913,0.279974,0.503913,0.293961,255,2047,2302,8552,1,0.32,0.3182,0.76,0.1642,0,12,12
362,2011-12-28,1,0,12,0,3,1,1,0.29913,0.279974,0.503913,0.293961,255,2047,2302,8553,2,0.32,0.303,0.61,0.2537,0,7,7
362,2011-12-28,1,0,12,0,3,1,1,0.29913,0.279974,0.503913,0.293961,255,2047,2302,8554,3,0.32,0.303,0.61,0.2537,0,4,4
362,2011-12-28,1,0,12,0,3,1,1,0.29913,0.279974,0.503913,0.293961,255,2047,2302,8555,5,0.32,0.2879,0.57,0.3582,0,9,9
362,2011-12-28,1,0,12,0,3,1,1,0.29913,0.279974,0.503913,0.293961,255,2047,2302,8556,6,0.32,0.303,0.57,0.2537,1,42,43
362,2011-12-28,1,0,12,0,3,1,1,0.29913,0.279974,0.503913,0.293961,255,2047,2302,8557,7,0.32,0.303,0.57,0.2537,4,106,110
362,2011-12-28,1,0,12,0,3,1,1,0.29913,0.279974,0.503913,0.293961,255,2047,2302,8558,8,0.32,0.2879,0.57,0.3582,11,206,217
362,2011-12-28,1,0,12,0,3,1,1,0.29913,0.279974,0.503913,0.293961,255,2047,2302,8559,9,0.32,0.303,0.57,0.3284,18,171,189
362,2011-12-28,1,0,12,0,3,1,1,0.29913,0.279974,0.503913,0.293961,255,2047,2302,8560,10,0.34,0.3182,0.57,0.2239,12,84,96
362,2011-12-28,1,0,12,0,3,1,1,0.29913,0.279974,0.503913,0.293961,255,2047,2302,8561,11,0.36,0.3333,0.46,0.3582,18,93,111
362,2011-12-28,1,0,12,0,3,1,1,0.29913,0.279974,0.503913,0.293961,255,2047,2302,8562,12,0.34,0.2879,0.46,0.5522,32,108,140
362,2011-12-28,1,0,12,0,3,1,1,0.29913,0.279974,0.503913,0.293961,255,2047,2302,8563,13,0.34,0.2879,0.39,0.4627,24,135,159
362,2011-12-28,1,0,12,0,3,1,1,0.29913,0.279974,0.503913,0.293961,255,2047,2302,8564,14,0.32,0.2879,0.39,0.3881,24,96,120
